#,Date-Time (EDT),Ch: 1 - Temperature   (°C ),Button Down,Button Up,End of File
6656,07/21/2022 13:03:24,26.209,,,
6657,07/21/2022 13:08:24,26.188,,,
6658,07/21/2022 13:13:24,26.124,,,
6659,07/21/2022 13:18:24,26.091,,,
6660,07/21/2022 13:23:24,26.048,,,
6661,07/21/2022 13:28:24,26.038,,,
6662,07/21/2022 13:33:24,26.006,,,
6663,07/21/2022 13:38:24,26.027,,,
6664,07/21/2022 13:43:24,26.059,,,
6665,07/21/2022 13:48:24,26.059,,,
6666,07/21/2022 13:53:24,26.070,,,
6667,07/21/2022 13:58:24,26.081,,,
6668,07/21/2022 14:03:24,26.081,,,
6669,07/21/2022 14:08:24,26.059,,,
6670,07/21/2022 14:13:24,26.048,,,
6671,07/21/2022 14:18:24,26.070,,,
6672,07/21/2022 14:23:24,26.059,,,
6673,07/21/2022 14:28:24,26.048,,,
6674,07/21/2022 14:33:24,26.059,,,
6675,07/21/2022 14:38:24,26.059,,,
6676,07/21/2022 14:43:24,26.091,,,
6677,07/21/2022 14:48:24,26.059,,,
6678,07/21/2022 14:53:24,26.059,,,
6679,07/21/2022 14:58:24,26.059,,,
6680,07/21/2022 15:03:24,26.059,,,
6681,07/21/2022 15:08:24,26.059,,,
6682,07/21/2022 15:13:24,26.091,,,
6683,07/21/2022 15:18:24,26.081,,,
6684,07/21/2022 15:23:24,26.091,,,
6685,07/21/2022 15:28:24,26.091,,,
6686,07/21/2022 15:33:24,26.102,,,
6687,07/21/2022 15:38:24,26.156,,,
6688,07/21/2022 15:43:24,26.166,,,
6689,07/21/2022 15:48:24,26.177,,,
6690,07/21/2022 15:53:24,26.156,,,
6691,07/21/2022 15:58:24,26.145,,,
6692,07/21/2022 16:03:24,26.124,,,
6693,07/21/2022 16:08:24,26.166,,,
6694,07/21/2022 16:13:24,26.188,,,
6695,07/21/2022 16:18:24,26.145,,,
6696,07/21/2022 16:23:24,26.145,,,
6697,07/21/2022 16:28:24,26.145,,,
6698,07/21/2022 16:33:24,26.145,,,
6699,07/21/2022 16:38:24,26.113,,,
6700,07/21/2022 16:43:24,26.124,,,
6701,07/21/2022 16:48:24,26.124,,,
6702,07/21/2022 16:53:24,26.145,,,
6703,07/21/2022 16:58:24,26.124,,,
6704,07/21/2022 17:03:24,26.145,,,
6705,07/21/2022 17:08:24,26.166,,,
6706,07/21/2022 17:13:24,26.177,,,
6707,07/21/2022 17:18:24,26.145,,,
6708,07/21/2022 17:23:24,26.188,,,
6709,07/21/2022 17:28:24,26.188,,,
6710,07/21/2022 17:33:24,26.177,,,
6711,07/21/2022 17:38:24,26.166,,,
6712,07/21/2022 17:43:24,26.188,,,
6713,07/21/2022 17:48:24,26.177,,,
6714,07/21/2022 17:53:24,26.199,,,
6715,07/21/2022 17:58:24,26.177,,,
6716,07/21/2022 18:03:24,26.177,,,
6717,07/21/2022 18:08:24,26.188,,,
6718,07/21/2022 18:13:24,26.199,,,
6719,07/21/2022 18:18:24,26.188,,,
6720,07/21/2022 18:23:24,26.177,,,
6721,07/21/2022 18:28:24,26.177,,,
6722,07/21/2022 18:33:24,26.145,,,
6723,07/21/2022 18:38:24,26.156,,,
6724,07/21/2022 18:43:24,26.134,,,
6725,07/21/2022 18:48:24,26.102,,,
6726,07/21/2022 18:53:24,26.124,,,
6727,07/21/2022 18:58:24,26.091,,,
6728,07/21/2022 19:03:24,26.102,,,
6729,07/21/2022 19:08:24,26.081,,,
6730,07/21/2022 19:13:24,26.070,,,
6731,07/21/2022 19:18:24,26.070,,,
6732,07/21/2022 19:23:24,26.059,,,
6733,07/21/2022 19:28:24,26.048,,,
6734,07/21/2022 19:33:24,26.038,,,
6735,07/21/2022 19:38:24,26.006,,,
6736,07/21/2022 19:43:24,25.984,,,
6737,07/21/2022 19:48:24,25.995,,,
6738,07/21/2022 19:53:24,25.952,,,
6739,07/21/2022 19:58:24,25.952,,,
6740,07/21/2022 20:03:24,25.920,,,
6741,07/21/2022 20:08:24,25.898,,,
6742,07/21/2022 20:13:24,25.845,,,
6743,07/21/2022 20:18:24,25.845,,,
6744,07/21/2022 20:23:24,25.834,,,
6745,07/21/2022 20:28:24,25.813,,,
6746,07/21/2022 20:33:24,25.823,,,
6747,07/21/2022 20:38:24,25.780,,,
6748,07/21/2022 20:43:24,25.780,,,
6749,07/21/2022 20:48:24,25.791,,,
6750,07/21/2022 20:53:24,25.748,,,
6751,07/21/2022 20:58:24,25.737,,,
6752,07/21/2022 21:03:24,25.716,,,
6753,07/21/2022 21:08:24,25.673,,,
6754,07/21/2022 21:13:24,25.695,,,
6755,07/21/2022 21:18:24,25.684,,,
6756,07/21/2022 21:23:24,25.673,,,
6757,07/21/2022 21:28:24,25.695,,,
6758,07/21/2022 21:33:24,25.652,,,
6759,07/21/2022 21:38:24,25.641,,,
6760,07/21/2022 21:43:24,25.619,,,
6761,07/21/2022 21:48:24,25.619,,,
6762,07/21/2022 21:53:24,25.587,,,
6763,07/21/2022 21:58:24,25.598,,,
6764,07/21/2022 22:03:24,25.577,,,
6765,07/21/2022 22:08:24,25.598,,,
6766,07/21/2022 22:13:24,25.566,,,
6767,07/21/2022 22:18:24,25.566,,,
6768,07/21/2022 22:23:24,25.555,,,
6769,07/21/2022 22:28:24,25.544,,,
6770,07/21/2022 22:33:24,25.534,,,
6771,07/21/2022 22:38:24,25.544,,,
6772,07/21/2022 22:43:24,25.534,,,
6773,07/21/2022 22:48:24,25.512,,,
6774,07/21/2022 22:53:24,25.491,,,
6775,07/21/2022 22:58:24,25.502,,,
6776,07/21/2022 23:03:24,25.502,,,
6777,07/21/2022 23:08:24,25.480,,,
6778,07/21/2022 23:13:24,25.480,,,
6779,07/21/2022 23:18:24,25.448,,,
6780,07/21/2022 23:23:24,25.480,,,
6781,07/21/2022 23:28:24,25.459,,,
6782,07/21/2022 23:33:24,25.491,,,
6783,07/21/2022 23:38:24,25.469,,,
6784,07/21/2022 23:43:24,25.448,,,
6785,07/21/2022 23:48:24,25.448,,,
6786,07/21/2022 23:53:24,25.448,,,
6787,07/21/2022 23:58:24,25.448,,,
6788,07/22/2022 00:03:24,25.459,,,
6789,07/22/2022 00:08:24,25.459,,,
6790,07/22/2022 00:13:24,25.437,,,
6791,07/22/2022 00:18:24,25.437,,,
6792,07/22/2022 00:23:24,25.459,,,
6793,07/22/2022 00:28:24,25.459,,,
6794,07/22/2022 00:33:24,25.448,,,
6795,07/22/2022 00:38:24,25.448,,,
6796,07/22/2022 00:43:24,25.426,,,
6797,07/22/2022 00:48:24,25.448,,,
6798,07/22/2022 00:53:24,25.448,,,
6799,07/22/2022 00:58:24,25.416,,,
6800,07/22/2022 01:03:24,25.416,,,
6801,07/22/2022 01:08:24,25.394,,,
6802,07/22/2022 01:13:24,25.384,,,
6803,07/22/2022 01:18:24,25.373,,,
6804,07/22/2022 01:23:24,25.362,,,
6805,07/22/2022 01:28:24,25.362,,,
6806,07/22/2022 01:33:24,25.351,,,
6807,07/22/2022 01:38:24,25.319,,,
6808,07/22/2022 01:43:24,25.298,,,
6809,07/22/2022 01:48:24,25.298,,,
6810,07/22/2022 01:53:24,25.298,,,
6811,07/22/2022 01:58:24,25.287,,,
6812,07/22/2022 02:03:24,25.266,,,
6813,07/22/2022 02:08:24,25.255,,,
6814,07/22/2022 02:13:24,25.255,,,
6815,07/22/2022 02:18:24,25.190,,,
6816,07/22/2022 02:23:24,25.201,,,
6817,07/22/2022 02:28:24,25.212,,,
6818,07/22/2022 02:33:24,25.223,,,
6819,07/22/2022 02:38:24,25.190,,,
6820,07/22/2022 02:43:24,25.180,,,
6821,07/22/2022 02:48:24,25.180,,,
6822,07/22/2022 02:53:24,25.212,,,
6823,07/22/2022 02:58:24,25.201,,,
6824,07/22/2022 03:03:24,25.180,,,
6825,07/22/2022 03:08:24,25.212,,,
6826,07/22/2022 03:13:24,25.201,,,
6827,07/22/2022 03:18:24,25.190,,,
6828,07/22/2022 03:23:24,25.180,,,
6829,07/22/2022 03:28:24,25.180,,,
6830,07/22/2022 03:33:24,25.180,,,
6831,07/22/2022 03:38:24,25.190,,,
6832,07/22/2022 03:43:24,25.148,,,
6833,07/22/2022 03:48:24,25.148,,,
6834,07/22/2022 03:53:24,25.180,,,
6835,07/22/2022 03:58:24,25.169,,,
6836,07/22/2022 04:03:24,25.169,,,
6837,07/22/2022 04:08:24,25.180,,,
6838,07/22/2022 04:13:24,25.190,,,
6839,07/22/2022 04:18:24,25.169,,,
6840,07/22/2022 04:23:24,25.169,,,
6841,07/22/2022 04:28:24,25.158,,,
6842,07/22/2022 04:33:24,25.137,,,
6843,07/22/2022 04:38:24,25.137,,,
6844,07/22/2022 04:43:24,25.137,,,
6845,07/22/2022 04:48:24,25.137,,,
6846,07/22/2022 04:53:24,25.126,,,
6847,07/22/2022 04:58:24,25.115,,,
6848,07/22/2022 05:03:24,25.105,,,
6849,07/22/2022 05:08:24,25.115,,,
6850,07/22/2022 05:13:24,25.126,,,
6851,07/22/2022 05:18:24,25.115,,,
6852,07/22/2022 05:23:24,25.083,,,
6853,07/22/2022 05:28:24,25.115,,,
6854,07/22/2022 05:33:24,25.094,,,
6855,07/22/2022 05:38:24,25.115,,,
6856,07/22/2022 05:43:24,25.115,,,
6857,07/22/2022 05:48:24,25.094,,,
6858,07/22/2022 05:53:24,25.105,,,
6859,07/22/2022 05:58:24,25.073,,,
6860,07/22/2022 06:03:24,25.073,,,
6861,07/22/2022 06:08:24,25.094,,,
6862,07/22/2022 06:13:24,25.051,,,
6863,07/22/2022 06:18:24,25.062,,,
6864,07/22/2022 06:23:24,25.051,,,
6865,07/22/2022 06:28:24,25.040,,,
6866,07/22/2022 06:33:24,25.062,,,
6867,07/22/2022 06:38:24,25.040,,,
6868,07/22/2022 06:43:24,25.040,,,
6869,07/22/2022 06:48:24,25.062,,,
6870,07/22/2022 06:53:24,25.051,,,
6871,07/22/2022 06:58:24,25.040,,,
6872,07/22/2022 07:03:24,25.051,,,
6873,07/22/2022 07:08:24,25.051,,,
6874,07/22/2022 07:13:24,25.019,,,
6875,07/22/2022 07:18:24,25.040,,,
6876,07/22/2022 07:23:24,25.030,,,
6877,07/22/2022 07:28:24,25.051,,,
6878,07/22/2022 07:33:24,25.062,,,
6879,07/22/2022 07:38:24,25.062,,,
6880,07/22/2022 07:43:24,25.105,,,
6881,07/22/2022 07:48:24,25.083,,,
6882,07/22/2022 07:53:24,25.115,,,
6883,07/22/2022 07:58:24,25.137,,,
6884,07/22/2022 08:03:24,25.158,,,
6885,07/22/2022 08:08:24,25.190,,,
6886,07/22/2022 08:13:24,25.212,,,
6887,07/22/2022 08:18:24,25.233,,,
6888,07/22/2022 08:23:24,25.266,,,
6889,07/22/2022 08:28:24,25.276,,,
6890,07/22/2022 08:33:24,25.319,,,
6891,07/22/2022 08:38:24,25.362,,,
6892,07/22/2022 08:43:24,25.362,,,
6893,07/22/2022 08:48:24,25.405,,,
6894,07/22/2022 08:53:24,25.416,,,
6895,07/22/2022 08:58:24,25.448,,,
6896,07/22/2022 09:03:24,25.437,,,
6897,07/22/2022 09:08:24,25.469,,,
6898,07/22/2022 09:13:24,25.480,,,
6899,07/22/2022 09:18:24,25.523,,,
6900,07/22/2022 09:23:24,25.523,,,
6901,07/22/2022 09:28:24,25.555,,,
6902,07/22/2022 09:33:24,25.609,,,
6903,07/22/2022 09:38:24,25.630,,,
6904,07/22/2022 09:43:24,25.652,,,
6905,07/22/2022 09:48:24,25.641,,,
6906,07/22/2022 09:53:24,25.705,,,
6907,07/22/2022 09:58:24,25.716,,,
6908,07/22/2022 10:03:24,25.727,,,
6909,07/22/2022 10:08:24,25.716,,,
6910,07/22/2022 10:13:24,25.737,,,
6911,07/22/2022 10:18:24,25.770,,,
6912,07/22/2022 10:23:24,25.737,,,
6913,07/22/2022 10:28:24,25.759,,,
6914,07/22/2022 10:33:24,25.780,,,
6915,07/22/2022 10:38:24,25.791,,,
6916,07/22/2022 10:43:24,25.802,,,
6917,07/22/2022 10:48:24,25.823,,,
6918,07/22/2022 10:53:24,25.855,,,
6919,07/22/2022 10:58:24,25.888,,,
6920,07/22/2022 11:03:24,25.931,,,
6921,07/22/2022 11:08:24,25.931,,,
6922,07/22/2022 11:13:24,25.931,,,
6923,07/22/2022 11:18:24,26.006,,,
6924,07/22/2022 11:23:24,26.038,,,
6925,07/22/2022 11:28:24,26.038,,,
6926,07/22/2022 11:33:24,26.027,,,
6927,07/22/2022 11:38:24,26.048,,,
6928,07/22/2022 11:43:24,26.070,,,
6929,07/22/2022 11:48:24,26.059,,,
6930,07/22/2022 11:53:24,26.070,,,
6931,07/22/2022 11:58:24,26.091,,,
6932,07/22/2022 12:03:24,26.124,,,
6933,07/22/2022 12:08:24,26.145,,,
6934,07/22/2022 12:13:24,26.145,,,
6935,07/22/2022 12:18:24,26.188,,,
6936,07/22/2022 12:23:24,26.166,,,
6937,07/22/2022 12:28:24,26.220,,,
6938,07/22/2022 12:33:24,26.231,,,
6939,07/22/2022 12:38:24,26.263,,,
6940,07/22/2022 12:43:24,26.295,,,
6941,07/22/2022 12:48:24,26.327,,,
6942,07/22/2022 12:53:24,26.360,,,
6943,07/22/2022 12:58:24,26.392,,,
6944,07/22/2022 13:03:24,26.413,,,
6945,07/22/2022 13:08:24,26.445,,,
6946,07/22/2022 13:13:24,26.488,,,
6947,07/22/2022 13:18:24,26.553,,,
6948,07/22/2022 13:23:24,26.553,,,
6949,07/22/2022 13:28:24,26.574,,,
6950,07/22/2022 13:33:24,26.606,,,
6951,07/22/2022 13:38:24,26.660,,,
6952,07/22/2022 13:43:24,26.703,,,
6953,07/22/2022 13:48:24,26.746,,,
6954,07/22/2022 13:53:24,26.789,,,
6955,07/22/2022 13:58:24,26.831,,,
6956,07/22/2022 14:03:24,26.896,,,
6957,07/22/2022 14:08:24,26.928,,,
6958,07/22/2022 14:13:24,26.992,,,
6959,07/22/2022 14:18:24,27.014,,,
6960,07/22/2022 14:23:24,27.057,,,
6961,07/22/2022 14:28:24,27.110,,,
6962,07/22/2022 14:33:24,27.110,,,
6963,07/22/2022 14:38:24,27.153,,,
6964,07/22/2022 14:43:24,27.207,,,
6965,07/22/2022 14:48:24,27.218,,,
6966,07/22/2022 14:53:24,27.250,,,
6967,07/22/2022 14:58:24,27.336,,,
6968,07/22/2022 15:03:24,27.389,,,
6969,07/22/2022 15:08:24,27.432,,,
6970,07/22/2022 15:13:24,27.507,,,
6971,07/22/2022 15:18:24,27.561,,,
6972,07/22/2022 15:23:24,27.647,,,
6973,07/22/2022 15:28:24,27.689,,,
6974,07/22/2022 15:33:24,27.754,,,
6975,07/22/2022 15:38:24,27.765,,,
6976,07/22/2022 15:43:24,27.797,,,
6977,07/22/2022 15:48:24,27.840,,,
6978,07/22/2022 15:53:24,27.893,,,
6979,07/22/2022 15:58:24,27.958,,,
6980,07/22/2022 16:03:24,27.990,,,
6981,07/22/2022 16:08:24,28.022,,,
6982,07/22/2022 16:13:24,28.033,,,
6983,07/22/2022 16:18:24,28.033,,,
6984,07/22/2022 16:23:24,28.076,,,
6985,07/22/2022 16:28:24,28.043,,,
6986,07/22/2022 16:33:24,28.043,,,
6987,07/22/2022 16:38:24,28.108,,,
6988,07/22/2022 16:43:24,28.140,,,
6989,07/22/2022 16:48:24,28.172,,,
6990,07/22/2022 16:53:24,28.226,,,
6991,07/22/2022 16:58:24,28.269,,,
6992,07/22/2022 17:03:24,28.279,,,
6993,07/22/2022 17:08:24,28.290,,,
6994,07/22/2022 17:13:24,28.311,,,
6995,07/22/2022 17:18:24,28.311,,,
6996,07/22/2022 17:23:24,28.311,,,
6997,07/22/2022 17:28:24,28.301,,,
6998,07/22/2022 17:33:24,28.279,,,
6999,07/22/2022 17:38:24,28.290,,,
7000,07/22/2022 17:43:24,28.311,,,
7001,07/22/2022 17:48:24,28.322,,,
7002,07/22/2022 17:53:24,28.301,,,
7003,07/22/2022 17:58:24,28.333,,,
7004,07/22/2022 18:03:24,28.344,,,
7005,07/22/2022 18:08:24,28.344,,,
7006,07/22/2022 18:13:24,28.376,,,
7007,07/22/2022 18:18:24,28.397,,,
7008,07/22/2022 18:23:24,28.429,,,
7009,07/22/2022 18:28:24,28.451,,,
7010,07/22/2022 18:33:24,28.429,,,
7011,07/22/2022 18:38:24,28.419,,,
7012,07/22/2022 18:43:24,28.419,,,
7013,07/22/2022 18:48:24,28.419,,,
7014,07/22/2022 18:53:24,28.419,,,
7015,07/22/2022 18:58:24,28.429,,,
7016,07/22/2022 19:03:24,28.397,,,
7017,07/22/2022 19:08:24,28.419,,,
7018,07/22/2022 19:13:24,28.408,,,
7019,07/22/2022 19:18:24,28.397,,,
7020,07/22/2022 19:23:24,28.397,,,
7021,07/22/2022 19:28:24,28.408,,,
7022,07/22/2022 19:33:24,28.397,,,
7023,07/22/2022 19:38:24,28.419,,,
7024,07/22/2022 19:43:24,28.397,,,
7025,07/22/2022 19:48:24,28.408,,,
7026,07/22/2022 19:53:24,28.376,,,
7027,07/22/2022 19:58:24,28.354,,,
7028,07/22/2022 20:03:24,28.344,,,
7029,07/22/2022 20:08:24,28.344,,,
7030,07/22/2022 20:13:24,28.333,,,
7031,07/22/2022 20:18:24,28.311,,,
7032,07/22/2022 20:23:24,28.311,,,
7033,07/22/2022 20:28:24,28.279,,,
7034,07/22/2022 20:33:24,28.290,,,
7035,07/22/2022 20:38:24,28.269,,,
7036,07/22/2022 20:43:24,28.269,,,
7037,07/22/2022 20:48:24,28.204,,,
7038,07/22/2022 20:53:24,28.183,,,
7039,07/22/2022 20:58:24,28.183,,,
7040,07/22/2022 21:03:24,28.151,,,
7041,07/22/2022 21:08:24,28.172,,,
7042,07/22/2022 21:13:24,28.151,,,
7043,07/22/2022 21:18:24,28.140,,,
7044,07/22/2022 21:23:24,28.108,,,
7045,07/22/2022 21:28:24,28.097,,,
7046,07/22/2022 21:33:24,28.054,,,
7047,07/22/2022 21:38:24,28.043,,,
7048,07/22/2022 21:43:24,28.033,,,
7049,07/22/2022 21:48:24,27.968,,,
7050,07/22/2022 21:53:24,27.990,,,
7051,07/22/2022 21:58:24,27.958,,,
7052,07/22/2022 22:03:24,27.936,,,
7053,07/22/2022 22:08:24,27.936,,,
7054,07/22/2022 22:13:24,27.882,,,
7055,07/22/2022 22:18:24,27.872,,,
7056,07/22/2022 22:23:24,27.861,,,
7057,07/22/2022 22:28:24,27.818,,,
7058,07/22/2022 22:33:24,27.797,,,
7059,07/22/2022 22:38:24,27.775,,,
7060,07/22/2022 22:43:24,27.754,,,
7061,07/22/2022 22:48:24,27.743,,,
7062,07/22/2022 22:53:24,27.722,,,
7063,07/22/2022 22:58:24,27.722,,,
7064,07/22/2022 23:03:24,27.689,,,
7065,07/22/2022 23:08:24,27.679,,,
7066,07/22/2022 23:13:24,27.636,,,
7067,07/22/2022 23:18:24,27.614,,,
7068,07/22/2022 23:23:24,27.614,,,
7069,07/22/2022 23:28:24,27.582,,,
7070,07/22/2022 23:33:24,27.561,,,
7071,07/22/2022 23:38:24,27.550,,,
7072,07/22/2022 23:43:24,27.539,,,
7073,07/22/2022 23:48:24,27.550,,,
7074,07/22/2022 23:53:24,27.496,,,
7075,07/22/2022 23:58:24,27.507,,,
7076,07/23/2022 00:03:24,27.507,,,
7077,07/23/2022 00:08:24,27.486,,,
7078,07/23/2022 00:13:24,27.453,,,
7079,07/23/2022 00:18:24,27.453,,,
7080,07/23/2022 00:23:24,27.421,,,
7081,07/23/2022 00:28:24,27.368,,,
7082,07/23/2022 00:33:24,27.389,,,
7083,07/23/2022 00:38:24,27.368,,,
7084,07/23/2022 00:43:24,27.346,,,
7085,07/23/2022 00:48:24,27.346,,,
7086,07/23/2022 00:53:24,27.336,,,
7087,07/23/2022 00:58:24,27.303,,,
7088,07/23/2022 01:03:24,27.282,,,
7089,07/23/2022 01:08:24,27.260,,,
7090,07/23/2022 01:13:24,27.239,,,
7091,07/23/2022 01:18:24,27.218,,,
7092,07/23/2022 01:23:24,27.164,,,
7093,07/23/2022 01:28:24,27.175,,,
7094,07/23/2022 01:33:24,27.153,,,
7095,07/23/2022 01:38:24,27.132,,,
7096,07/23/2022 01:43:24,27.132,,,
7097,07/23/2022 01:48:24,27.110,,,
7098,07/23/2022 01:53:24,27.089,,,
7099,07/23/2022 01:58:24,27.057,,,
7100,07/23/2022 02:03:24,27.089,,,
7101,07/23/2022 02:08:24,27.046,,,
7102,07/23/2022 02:13:24,27.014,,,
7103,07/23/2022 02:18:24,26.992,,,
7104,07/23/2022 02:23:24,26.992,,,
7105,07/23/2022 02:28:24,26.992,,,
7106,07/23/2022 02:33:24,26.971,,,
7107,07/23/2022 02:38:24,26.928,,,
7108,07/23/2022 02:43:24,26.928,,,
7109,07/23/2022 02:48:24,26.917,,,
7110,07/23/2022 02:53:24,26.939,,,
7111,07/23/2022 02:58:24,26.885,,,
7112,07/23/2022 03:03:24,26.853,,,
7113,07/23/2022 03:08:24,26.853,,,
7114,07/23/2022 03:13:24,26.810,,,
7115,07/23/2022 03:18:24,26.810,,,
7116,07/23/2022 03:23:24,26.799,,,
7117,07/23/2022 03:28:24,26.778,,,
7118,07/23/2022 03:33:24,26.746,,,
7119,07/23/2022 03:38:24,26.746,,,
7120,07/23/2022 03:43:24,26.692,,,
7121,07/23/2022 03:48:24,26.671,,,
7122,07/23/2022 03:53:24,26.638,,,
7123,07/23/2022 03:58:24,26.638,,,
7124,07/23/2022 04:03:24,26.606,,,
7125,07/23/2022 04:08:24,26.606,,,
7126,07/23/2022 04:13:24,26.585,,,
7127,07/23/2022 04:18:24,26.574,,,
7128,07/23/2022 04:23:24,26.574,,,
7129,07/23/2022 04:28:24,26.553,,,
7130,07/23/2022 04:33:24,26.531,,,
7131,07/23/2022 04:38:24,26.531,,,
7132,07/23/2022 04:43:24,26.510,,,
7133,07/23/2022 04:48:24,26.477,,,
7134,07/23/2022 04:53:24,26.467,,,
7135,07/23/2022 04:58:24,26.477,,,
7136,07/23/2022 05:03:24,26.467,,,
7137,07/23/2022 05:08:24,26.424,,,
7138,07/23/2022 05:13:24,26.413,,,
7139,07/23/2022 05:18:24,26.435,,,
7140,07/23/2022 05:23:24,26.424,,,
7141,07/23/2022 05:28:24,26.392,,,
7142,07/23/2022 05:33:24,26.413,,,
7143,07/23/2022 05:38:24,26.381,,,
7144,07/23/2022 05:43:24,26.349,,,
7145,07/23/2022 05:48:24,26.327,,,
7146,07/23/2022 05:53:24,26.317,,,
7147,07/23/2022 05:58:24,26.284,,,
7148,07/23/2022 06:03:24,26.284,,,
7149,07/23/2022 06:08:24,26.252,,,
7150,07/23/2022 06:13:24,26.252,,,
7151,07/23/2022 06:18:24,26.242,,,
7152,07/23/2022 06:23:24,26.209,,,
7153,07/23/2022 06:28:24,26.209,,,
7154,07/23/2022 06:33:24,26.199,,,
7155,07/23/2022 06:38:24,26.220,,,
7156,07/23/2022 06:43:24,26.209,,,
7157,07/23/2022 06:48:24,26.199,,,
7158,07/23/2022 06:53:24,26.220,,,
7159,07/23/2022 06:58:24,26.209,,,
7160,07/23/2022 07:03:24,26.188,,,
7161,07/23/2022 07:08:24,26.177,,,
7162,07/23/2022 07:13:24,26.188,,,
7163,07/23/2022 07:18:24,26.177,,,
7164,07/23/2022 07:23:24,26.166,,,
7165,07/23/2022 07:28:24,26.177,,,
7166,07/23/2022 07:33:24,26.166,,,
7167,07/23/2022 07:38:24,26.156,,,
7168,07/23/2022 07:43:24,26.166,,,
7169,07/23/2022 07:48:24,26.177,,,
7170,07/23/2022 07:53:24,26.177,,,
7171,07/23/2022 07:58:24,26.156,,,
7172,07/23/2022 08:03:24,26.145,,,
7173,07/23/2022 08:08:24,26.145,,,
7174,07/23/2022 08:13:24,26.166,,,
7175,07/23/2022 08:18:24,26.166,,,
7176,07/23/2022 08:23:24,26.199,,,
7177,07/23/2022 08:28:24,26.177,,,
7178,07/23/2022 08:33:24,26.166,,,
7179,07/23/2022 08:38:24,26.188,,,
7180,07/23/2022 08:43:24,26.199,,,
7181,07/23/2022 08:48:24,26.199,,,
7182,07/23/2022 08:53:24,26.199,,,
7183,07/23/2022 08:58:24,26.231,,,
7184,07/23/2022 09:03:24,26.231,,,
7185,07/23/2022 09:08:24,26.263,,,
7186,07/23/2022 09:13:24,26.252,,,
7187,07/23/2022 09:18:24,26.274,,,
7188,07/23/2022 09:23:24,26.284,,,
7189,07/23/2022 09:28:24,26.295,,,
7190,07/23/2022 09:33:24,26.317,,,
7191,07/23/2022 09:38:24,26.360,,,
7192,07/23/2022 09:43:24,26.381,,,
7193,07/23/2022 09:48:24,26.381,,,
7194,07/23/2022 09:53:24,26.381,,,
7195,07/23/2022 09:58:24,26.445,,,
7196,07/23/2022 10:03:24,26.467,,,
7197,07/23/2022 10:08:24,26.456,,,
7198,07/23/2022 10:13:24,26.510,,,
7199,07/23/2022 10:18:24,26.520,,,
7200,07/23/2022 10:23:24,26.563,,,
7201,07/23/2022 10:28:24,26.585,,,
7202,07/23/2022 10:33:24,26.638,,,
7203,07/23/2022 10:38:24,26.617,,,
7204,07/23/2022 10:43:24,26.671,,,
7205,07/23/2022 10:48:24,26.660,,,
7206,07/23/2022 10:53:24,26.724,,,
7207,07/23/2022 10:58:24,26.746,,,
7208,07/23/2022 11:03:24,26.756,,,
7209,07/23/2022 11:08:24,26.799,,,
7210,07/23/2022 11:13:24,26.821,,,
7211,07/23/2022 11:18:24,26.799,,,
7212,07/23/2022 11:23:24,26.831,,,
7213,07/23/2022 11:28:24,26.864,,,
7214,07/23/2022 11:33:24,26.799,,,
7215,07/23/2022 11:38:24,26.735,,,
7216,07/23/2022 11:43:24,26.724,,,
7217,07/23/2022 11:48:24,26.671,,,
7218,07/23/2022 11:53:24,26.756,,,
7219,07/23/2022 11:58:24,26.821,,,
7220,07/23/2022 12:03:24,26.767,,,
7221,07/23/2022 12:08:24,26.853,,,
7222,07/23/2022 12:13:24,26.992,,,
7223,07/23/2022 12:18:24,27.003,,,
7224,07/23/2022 12:23:24,27.035,,,
7225,07/23/2022 12:28:24,27.014,,,
7226,07/23/2022 12:33:24,26.992,,,
7227,07/23/2022 12:38:24,27.024,,,
7228,07/23/2022 12:43:24,27.089,,,
7229,07/23/2022 12:48:24,27.164,,,
7230,07/23/2022 12:53:24,27.207,,,
7231,07/23/2022 12:58:24,27.207,,,
7232,07/23/2022 13:03:24,27.207,,,
7233,07/23/2022 13:08:24,27.260,,,
7234,07/23/2022 13:13:24,27.282,,,
7235,07/23/2022 13:18:24,27.314,,,
7236,07/23/2022 13:23:24,27.325,,,
7237,07/23/2022 13:28:24,27.336,,,
7238,07/23/2022 13:33:24,27.368,,,
7239,07/23/2022 13:38:24,27.368,,,
7240,07/23/2022 13:43:24,27.378,,,
7241,07/23/2022 13:48:24,27.357,,,
7242,07/23/2022 13:53:24,27.421,,,
7243,07/23/2022 13:58:24,27.389,,,
7244,07/23/2022 14:03:24,27.400,,,
7245,07/23/2022 14:08:24,27.411,,,
7246,07/23/2022 14:13:24,27.421,,,
7247,07/23/2022 14:18:24,27.421,,,
7248,07/23/2022 14:23:24,27.453,,,
7249,07/23/2022 14:28:24,27.453,,,
7250,07/23/2022 14:33:24,27.464,,,
7251,07/23/2022 14:38:24,27.496,,,
7252,07/23/2022 14:43:24,27.539,,,
7253,07/23/2022 14:48:24,27.582,,,
7254,07/23/2022 14:53:24,27.604,,,
7255,07/23/2022 14:58:24,27.647,,,
7256,07/23/2022 15:03:24,27.668,,,
7257,07/23/2022 15:08:24,27.765,,,
7258,07/23/2022 15:13:24,27.722,,,
7259,07/23/2022 15:18:24,27.732,,,
7260,07/23/2022 15:23:24,27.754,,,
7261,07/23/2022 15:28:24,27.807,,,
